3.9111	1.2732
3.9169	1.2642
3.9228	1.2553
3.9287	1.2463
3.9345	1.2374
3.9404	1.2285
3.9463	1.2196
3.9521	1.2107
3.958	1.2018
3.9639	1.193
3.9697	1.1842
3.9756	1.1754
3.9815	1.1666
3.9873	1.1578
3.9932	1.149
3.9991	1.1403
4.0049	1.1316
4.0108	1.1228
4.0167	1.1142
4.0225	1.1055
4.0284	1.0968
4.0343	1.0882
4.0401	1.0796
4.046	1.071
4.0519	1.0624
4.0577	1.0538
4.0636	1.0452
4.0695	1.0367
4.0753	1.0282
4.0812	1.0197
4.087	1.0112
4.0929	1.0027
4.0988	0.9943
4.1046	0.9859
4.1105	0.9774
4.1164	0.9691
4.1222	0.9607
4.1281	0.9523
4.134	0.944
4.1398	0.9356
4.1457	0.9273
4.1515	0.9191
4.1574	0.9108
4.1633	0.9025
4.1691	0.8943
4.175	0.8861
4.1809	0.8779
4.1867	0.8697
4.1926	0.8615
4.1984	0.8534
4.2043	0.8453
4.2102	0.8372
4.216	0.8291
4.2219	0.821
4.2278	0.8129
4.2336	0.8049
4.2395	0.7969
4.2453	0.7889
4.2512	0.7809
4.2571	0.773
4.2629	0.765
4.2688	0.7571
4.2746	0.7492
4.2805	0.7413
4.2864	0.7334
4.2922	0.7256
4.2981	0.7178
4.3039	0.7099
4.3098	0.7022
4.3156	0.6944
4.3215	0.6866
4.3274	0.6789
4.3332	0.6712
4.3391	0.6635
4.3449	0.6558
4.3508	0.6481
4.3567	0.6405
4.3625	0.6329
4.3684	0.6253
4.3742	0.6177
4.3801	0.6101
4.3859	0.6026
4.3918	0.595
4.3976	0.5875
4.4035	0.58
4.4094	0.5726
4.4152	0.5651
4.4211	0.5577
4.4269	0.5503
4.4328	0.5429
4.4386	0.5355
4.4445	0.5282
4.4503	0.5208
4.4562	0.5135
4.4621	0.5062
4.4679	0.4989
4.4738	0.4917
4.4796	0.4844
4.4855	0.4772
4.4913	0.47
4.4972	0.4629
4.503	0.4557
4.5089	0.4486
4.5147	0.4414
4.5206	0.4343
4.5264	0.4273
4.5323	0.4202
4.5381	0.4132
4.544	0.4061
4.5498	0.3992
4.5557	0.3922
4.5615	0.3852
4.5674	0.3783
4.5732	0.3714
4.5791	0.3645
4.5849	0.3576
4.5908	0.3507
4.5966	0.3439
4.6025	0.3371
4.6083	0.3303
4.6142	0.3235
4.62	0.3167
4.6259	0.31
4.6317	0.3033
4.6376	0.2966
4.6434	0.2899
4.6493	0.2833
4.6551	0.2766
4.661	0.27
4.6668	0.2634
4.6727	0.2569
4.6785	0.2503
4.6844	0.2438
4.6902	0.2373
4.6961	0.2308
4.7019	0.2243
4.7077	0.2179
4.7136	0.2115
4.7194	0.2051
4.7253	0.1987
4.7311	0.1923
4.737	0.186
4.7428	0.1797
4.7487	0.1734
4.7545	0.1671
4.7603	0.1608
4.7662	0.1546
4.772	0.1484
4.7779	0.1422
4.7837	0.136
4.7896	0.1299
4.7954	0.1237
4.8012	0.1176
4.8071	0.1115
4.8129	0.1055
4.8188	0.0994
4.8246	0.0934
4.8304	0.0874
4.8363	0.0814
4.8421	0.0755
4.848	0.0695
4.8538	0.0636
4.8596	0.0577
4.8655	0.0519
4.8713	0.046
4.8772	0.0402
4.883	0.0344
4.8888	0.0286
4.8947	0.0228
4.9005	0.0171
4.9064	0.0114
4.9122	0.0057
4.918	0

